candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Kim Larsen""",ddg,1,Kim Larsen (@kimlarsen0) | TikTok,Kim Larsen (@kimlarsen0) på TikTok |402 likes.43 følgere.hello My name is Kim and I coming from Denmark I am 35 years old.Se den seneste video fra Kim Larsen (@kimlarsen0).,https://www.tiktok.com/@kimlarsen0,kimlarsen0,35,25,0,0,60,possible_match
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Kim Larsen""",ddg,1,1.9M opslag. Find videoer relateret til Kim Larsen Susanne på TikTok.,Oplev Kim Larsens ikoniske sang 'Midt Om Natten' nu på engelsk.Oplev hvordan Kim Larsens musik fortsætter med at inspirere i dag.,https://www.tiktok.com/discover/kim-larsen-susanne,,0,25,8,0,33,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Kim Larsen""",ddg,1,Kim Larsen Midt Om Natten | TikTok,Enjoy the classic song 'Midt om Natten' by Kim Larsen . Dive into the nostalgic Danish vibes and immerse yourself in the melodic storytelling of the legendary artist...,https://www.tiktok.com/discover/kim-larsen-midt-om-natten,,0,25,0,0,25,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Kim Larsen"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kimlarsen""",ddg,2,# kimlarsen | TikTok,kim larsen | 2360 posts Watch the latest videos about # kimlarsen on TikTok.,https://www.tiktok.com/tag/kimlarsen,,0,25,0,0,25,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kimlarsen""",ddg,2,kim Larsen (@ kimlarsen 06) | TikTok,kim Larsen (@ kimlarsen 06) в TikTok (тикток) |40.7K лайк.1494 подписч.Смотрите новое видео пользователя kim Larsen (@ kimlarsen 06).,https://www.tiktok.com/@kimlarsen06,kimlarsen06,35,25,0,0,60,possible_match
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kimlarsen""",ddg,2,Kim Larsen (@ kimlarsen 48) | TikTok,kimlarsen 48. Kim Larsen. Følg.,https://www.tiktok.com/@kimlarsen48,kimlarsen48,35,25,0,0,60,possible_match
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Kim Larsen"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kim.larsen""",ddg,3,Kim Larsen Darling | TikTok,Discover videos related to Kim Larsen Darling on TikTok. Last updated 2025-03-24.,https://www.tiktok.com/discover/kim-larsen-darling,,0,25,0,0,25,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kim.larsen""",ddg,3,Det Et Dejligt Vejr Kim Larsen | TikTok,"Kim Larsen Denmark, Danish musician, This Is My Life, cultural impact, Danish music, Kim Larsen songs, Denmark music history, Danish artist, musical journey, Kim Larsen documentary.",https://www.tiktok.com/discover/det-et-dejligt-vejr-kim-larsen,,0,25,0,0,25,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kim.larsen""",ddg,3,Kim Larson | TikTok,"Discover videos related to Kim Larson on TikTok. See more videos about Daniel Larson, Paternity Court Part 3 Mr Kim Larson Result, Emmerson Rock, Xaden Riorson.",https://www.tiktok.com/discover/kim-larson,,0,12,0,0,12,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""@kim.larsen""",ddg,3,kim larsen clement｜TikTok Search,"TikTok video from Kim Larsen (@ kim _ larsen _dk): "" Kim Larsen besøger Søren Ryge. #kimlarsen #dansk #kimlarsenhyldest #fypdk #dcmedier #norge #færøerne...",https://www.tiktok.com/discover/kim-larsen-clement,,0,25,0,0,25,manual_review
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Kim Larsen"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Kim Larsen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Kim Larsen"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Ruben Kidde""",ddg,1,Ruben Kidde (@radikaleruben) | TikTok,"Ruben Kidde (@radikaleruben) på TikTok |3395 likes.135 følgere. RUBEN KIDDE // Folketingskandidat for Radikale Venstre i Gentofte og Københavns Omegn Kæmper for de unge, klimaet og erhvervslivet🌱🌍.Se ",https://www.tiktok.com/@radikaleruben,radikaleruben,0,25,15,5,45,possible_match
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@rubenkidde""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40rubenkidde%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"""Ruben Kidde"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@ruben.kidde""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40ruben.kidde%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"""Ruben Kidde"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Ruben Kidde,Radikale Venstre,Københavns Omegns Storkreds,"""Ruben Kidde"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Jens Frost""",ddg,1,Tag en som skal se dette #cirkusrevyen #danskhumor... | TikTok,SHOUTOUT TIL @Random_edit FOR NAVNET TIL JENS FROST . its_me_ralle. Rasmus Kruse Vibum.,https://www.tiktok.com/@its_me_ralle,its_me_ralle,0,25,8,0,33,manual_review
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"""Jens Frost"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@jensfrost""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jensfrost%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"""Jens Frost"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@jens.frost""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40jens.frost%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"""Jens Frost"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Jens Frost,Radikale Venstre,Københavns Omegns Storkreds,"""Jens Frost"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""Stinus Lindgreen""",ddg,1,#stemstinuslindgreen - TikTok,1548 views userl1uj52g6lr Stem personligt på Stinus Lindgreen den 1. november 2022👍 #valgkamp#radikalevenstre#radikale#politiktok#stemstinuslindgreen#folketingsvalg2022#valgtok,https://www.tiktok.com/tag/stemstinuslindgreen,,0,25,8,5,38,manual_review
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"""Stinus Lindgreen"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@stinuslindgreen""",ddg,2,Susanne Løje | TikTok,7.3M posts. Discover videos related to Susanne Løje on TikTok.,https://www.tiktok.com/discover/susanne-løje,,0,0,0,0,0,no_match
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"""Stinus Lindgreen"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@stinus.lindgreen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40stinus.lindgreen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"""Stinus Lindgreen"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Stinus Lindgreen,Radikale Venstre,Københavns Omegns Storkreds,"""Stinus Lindgreen"" tiktok radikale venstre",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Mathilde Vinther""",ddg,1,11 Refrescantes Bebidas para Disfrutar | TikTok,TikTok video from Mathilde Lyhne Vinther (@ mathilde _ vinther _): “Descubre 11 deliciosas bebidas perfectas para cualquier ocasión.,https://www.tiktok.com/@mathilde_vinther_,mathilde_vinther_,55,25,0,0,80,high_confidence
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Mathilde Vinther""",ddg,1,Mette Frederiksen Vil Være Børnes | TikTok,TikTok video from Mathilde Vinther Andersen (@mathilde_12345670): “Så gør det lidt nemmer en at give os mere stress tak#mettefrederiksen #fypシ゚viral #viral #famous #viralvideo”.,https://www.tiktok.com/discover/mette-frederiksen-vil-være-børnes,,0,25,0,0,25,manual_review
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Mathilde Vinther""",ddg,1,Mathilde Verden | TikTok,Просмотров: 1.5M. Смотрите видео на тему « Mathilde Verden» в TikTok.original sound - Mathilde Lyhne Vinther .,https://www.tiktok.com/discover/mathilde-verden?lang=ru-RU,,0,25,0,0,25,manual_review
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Mathilde Vinther""",ddg,1,Mathilde Van Der Starre | TikTok,1.4M Beiträge. Entdecke bei TikTok Videos zum Thema Mathilde Van Der Starre.,https://www.tiktok.com/discover/mathilde-van-der-starre,,0,12,0,0,12,manual_review
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Mathilde Vinther""",ddg,1,Maja Stoubæk (@maja.stoubaek) | TikTok,«@ Mathilde Vinther #elevfest#fyp#lyngs#makeusfamous » от автора Maja Stoubæk с композицией «original sound» (исполнитель Signe Marie Sørensen). 2219.,https://www.tiktok.com/@maja.stoubaek,maja.stoubaek,0,25,0,0,25,manual_review
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Mathilde Vinther"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Mathilde Vinther,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Mathilde Vinther"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Leila Stockmarr,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Leila Stockmarr""",ddg,1,Leila Stockmarr (@leila.stockmarr) | TikTok,Leila Stockmarr (@ leila.stockmarr ) on TikTok | 84 Likes. 51 Followers. Folketingskandidat for Enhedslisten i Københavns storkreds.Watch the latest video from Leila Stockmarr (@ leila.stockmarr ).,https://www.tiktok.com/@leila.stockmarr,leila.stockmarr,55,25,15,5,100,high_confidence
Leila Stockmarr,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Leila Stockmarr""",ddg,1,#leilastockmarr - TikTok,Leila Stockmarr - folketingskandidat i København💚 #enhedslisten#lynetteholm#stoplynetteholm#rosalund#pelledragsted# leilastockmarr #natur#hav#miljø#klima#klimavalg#stemgrønt#københavn#øresund,https://www.tiktok.com/tag/leilastockmarr,,0,25,15,5,45,possible_match
Leila Stockmarr,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Leila Stockmarr""",ddg,1,Vi er klar til valgkamp! ️ @pil_christensen ... - TikTok,"170 Likes, TikTok video from EnhedslistenKBH (@enhedslistenkbh): “Vi er klar til valgkamp! 💚 ️ @pil_christensen @ Leila Stockmarr @Mathilde Vinther”. original lyd - EnhedslistenKBH.",https://www.tiktok.com/@enhedslistenkbh,enhedslistenkbh,0,25,15,0,40,manual_review
Leila Stockmarr,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Leila Stockmarr"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Leila Stockmarr,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Leila Stockmarr"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Pelle Dragsted,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Pelle Dragsted""",ddg,1,Pelle Dragsted (@pelledragsted) | TikTok,"Pelle Dragsted (@pelledragsted) på TikTok |71.1K likes.4026 følgere.Robin hood 2025 @Enhedslisten HQ .Se populære videoer fra Pelle Dragsted : ""Det er sgu en ommer...",https://www.tiktok.com/@pelledragsted,pelledragsted,55,25,15,0,95,high_confidence
Pelle Dragsted,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Pelle Dragsted"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Pelle Dragsted,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Pelle Dragsted"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Rosa Lund""",ddg,1,Rosa Lund (@denrigtigerosalund) | TikTok,"Rosa Lund (@denrigtigerosalund) på TikTok |577.9K likes.16.4K følgere.Nørrebrobarn, poptøs & MF for Enhedslisten Nå ja og kronisk online.Se populære videoer fra Rosa Lund ...",https://www.tiktok.com/@denrigtigerosalund,denrigtigerosalund,18,25,15,0,58,possible_match
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Rosa Lund""",ddg,1,Rosa Lund | TikTok,Explore Rosa Lund 's vibrant community events and cheerful celebrations that bring people together every Saturday! Join the fun!,https://www.tiktok.com/discover/rosa-Lund,,0,25,0,0,25,manual_review
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Rosa Lund""",ddg,1,Rosa Lund (@ rosa _ lund ) | TikTok,Rosa Lund (@ rosa _ lund ) on TikTok | 1139 Likes. 471 Followers. Watch the latest video from Rosa Lund (@ rosa _ lund ).,https://www.tiktok.com/@rosa_lund,rosa_lund,55,25,0,0,80,high_confidence
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Rosa Lund""",ddg,1,Rosa Lund Everybody Knows | TikTok,Discover videos related to Rosa Lund Everybody Knows on TikTok. Last updated 2025-03-24.,https://www.tiktok.com/discover/rosa-lund-everybody-knows,,0,25,0,0,25,manual_review
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Rosa Lund""",ddg,1,Rosa lund alex ligeløn｜TikTok Search,"TikTok video from Rosa Lund (@denrigtigerosalund): ""Går du ind for ligeløn #dittehansen ? #enhedslisten #fyp #valg #valg2022 #feminisme #politik"".",https://www.tiktok.com/discover/Rosa-lund-alex-ligeløn,,0,25,15,0,40,manual_review
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Rosa Lund"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Rosa Lund,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Rosa Lund"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Pil Christensen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Pil Christensen""",ddg,1,pil_christensen (@pil_christensen) | TikTok,pil_christensen (@ pil_christensen ) på TikTok |280 likes.35 følgere.🗳️Spidskandidat til Folketinget 🌱Naturpolitisk Rådgiver i Verdens Skove. ️@EnhedslistenKBH.Se den seneste video fra pil_christensen,https://www.tiktok.com/@pil_christensen,pil_christensen,55,25,15,5,100,high_confidence
Pil Christensen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Pil Christensen"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Pil Christensen,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"""Pil Christensen"" tiktok enhedslisten",google,0,,ERROR: rate limited,,,0,0,0,0,0,search_error
Reinout Bosch,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Reinout Bosch""",ddg,1,Reinout Bosch Comedy Compilation 2024 | TikTok,TikTok video from Rogvi (@rogvificeret): “Enjoy the best of Reinout Bosch 's hilarious political comedy sketches in this 2024 compilation.,https://www.tiktok.com/@rogvificeret,rogvificeret,0,25,0,0,25,manual_review
Reinout Bosch,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Reinout Bosch""",ddg,1,Real Things People Talked About in the 90s: CD Changers... | TikTok,Charlotte York vs Carrie Bradshaw: Fashion Icon Comparison Boyfriend Pranks Girlfriend with Hilarious Video | Miah Carter Reinout Bosch Comedy Compilation 2024 2024 Trending...,https://www.tiktok.com/@findmattcox,findmattcox,0,25,0,0,25,manual_review
Reinout Bosch,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Reinout Bosch""",ddg,1,Batter Up with Baby Monster - MellyHop | TikTok,Reinout Bosch Comedy Compilation 2024 Energetic Dance Performance with Catchy Beats Kenyan TikTok: Arrowroot Meal Preparation Guide Explore St James Seminary Senior High...,https://www.tiktok.com/@mellyleeofficial,mellyleeofficial,0,25,0,0,25,manual_review
Reinout Bosch,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Reinout Bosch""",ddg,1,Tengo ganas de ti #tengoganasdeti #ganasdeti #tengoganas... | TikTok,... TikTok Compilation Redecoración del salón con Paz visual y fantasía Spring No Makeup Makeup Look with Liv Manni Reinout Bosch Comedy Compilation 2024.,https://www.tiktok.com/@escribefluye,escribefluye,0,25,0,0,25,manual_review
Reinout Bosch,Enhedslisten - De Rød-Grønne,Københavns Storkreds,"site:tiktok.com ""Reinout Bosch""",ddg,1,"Что там той жизни, правда девочки?) | TikTok",Collecting Furby Toys | Nostalgic 90s & Y2K Favorites Reinout Bosch Comedy Compilation 2024 Most Demanding Bodycon Dress Available - Affordable Online Shopping in Nepal Chấp...,https://www.tiktok.com/@privetsagirova_,privetsagirova_,0,25,0,0,25,manual_review
