candidate_key,candidate_name,party_name,storkreds,age_num,education,tiktok_exists,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,videos_total_2026,prior_vote_share_of_party_2022,prior_party_rank_2022
Stina Egedius Miller || SF - Socialistisk Folkeparti || nordsjælland,Stina Egedius Miller,SF - Socialistisk Folkeparti,nordsjælland,0.0,Bachelor-/diplomuddannelse,0,444,180086,0.002465488710949213,0.0,0.0,0.0,0.0,0.0,,
Stine Larsen || Alternativet || fyn,Stine Larsen,Alternativet,fyn,0.0,Kandidat-/masteruddannelse,0,470,44532,0.010554208209826641,0.0,0.0,0.0,0.0,0.0,,
Stine Thier-Andersen || Det Konservative Folkeparti || nordjylland,Stine Thier-Andersen,Det Konservative Folkeparti,nordjylland,0.0,Gymnasial uddannelse,1,284,133656,0.002124857844017478,0.0,0.0,0.0,0.0,0.0,,
Stine Øllegaard || Enhedslisten - De Rød-Grønne || fyn,Stine Øllegaard,Enhedslisten - De Rød-Grønne,fyn,0.0,Bachelor-/diplomuddannelse,0,278,86659,0.003207976090192594,0.0,0.0,0.0,0.0,0.0,,
Stinus Lindgreen || Radikale Venstre || københavns omegn,Stinus Lindgreen,Radikale Venstre,københavns omegn,0.0,Ph.d.-uddannelse,0,2837,100983,0.02809383757662181,0.0,0.0,0.0,0.0,0.0,0.05380199123083259,7.0
Sune Nørgaard Jakobsen || Dansk Folkeparti || sydjylland,Sune Nørgaard Jakobsen,Dansk Folkeparti,sydjylland,0.0,Erhvervsuddannelse,0,531,126849,0.004186079511860559,0.0,0.0,0.0,0.0,0.0,,
Sune Rastad Bahn || Enhedslisten - De Rød-Grønne || københavns omegn,Sune Rastad Bahn,Enhedslisten - De Rød-Grønne,københavns omegn,0.0,Ikke oplyst,0,168,86659,0.001938633032922143,0.0,0.0,0.0,0.0,0.0,,
Susan H. Møller || Liberal Alliance || sjælland,Susan H. Møller,Liberal Alliance,sjælland,0.0,Bachelor-/diplomuddannelse,0,33,117371,0.000281159741333038,0.0,0.0,0.0,0.0,0.0,,
Susan Kronborg || Moderaterne || østjylland,Susan Kronborg,Moderaterne,østjylland,0.0,Kandidat-/masteruddannelse,0,776,100412,0.007728159980878779,0.0,0.0,0.0,0.0,0.0,,
Susanne Blegvad Posselt || SF - Socialistisk Folkeparti || sydjylland,Susanne Blegvad Posselt,SF - Socialistisk Folkeparti,sydjylland,0.0,Ikke oplyst,0,310,180086,0.0017213997756627389,0.0,0.0,0.0,0.0,0.0,,
Susanne Damsgaard || Danmarksdemokraterne - Inger Støjberg || københavns omegn,Susanne Damsgaard,Danmarksdemokraterne - Inger Støjberg,københavns omegn,0.0,Bachelor-/diplomuddannelse,1,237,75770,0.0031278870265276496,3.0,7.0,7.0,7.0,12.0,,
Susanne Krebs || Radikale Venstre || nordjylland,Susanne Krebs,Radikale Venstre,nordjylland,0.0,Seminaruddannelse,0,286,100983,0.0028321598684927164,0.0,0.0,0.0,0.0,0.0,,
Susie Jessen || Danmarksdemokraterne - Inger Støjberg || sjælland,Susie Jessen,Danmarksdemokraterne - Inger Støjberg,sjælland,0.0,Bachelor-/diplomuddannelse,0,1946,75770,0.025682987989969645,0.0,0.0,0.0,0.0,0.0,,
Suzette Frovin || SF - Socialistisk Folkeparti || fyn,Suzette Frovin,SF - Socialistisk Folkeparti,fyn,0.0,Kandidat-/masteruddannelse,0,1486,180086,0.00825161311817687,0.0,0.0,0.0,0.0,0.0,,
Svend Stein Olsen || Liberal Alliance || vestjylland,Svend Stein Olsen,Liberal Alliance,vestjylland,0.0,Bachelor-/diplomuddannelse,1,111,117371,0.0009457191299384005,0.0,1.0,1.0,1.0,1.0,0.0015927065026362039,29.0
Sólbjørg Jakobsen || Liberal Alliance || nordjylland,Sólbjørg Jakobsen,Liberal Alliance,nordjylland,0.0,Kandidat-/masteruddannelse,1,7618,117371,0.06490530028712374,0.0,0.0,0.0,0.0,0.0,0.06070134007029877,3.0
Søren Boel Olesen || Dansk Folkeparti || vestjylland,Søren Boel Olesen,Dansk Folkeparti,vestjylland,0.0,Erhvervsuddannelse,0,2446,126849,0.019282769276856734,0.0,0.0,0.0,0.0,0.0,,
Søren Gade || Venstre || vestjylland,Søren Gade,Venstre,vestjylland,0.0,Ikke oplyst,0,15775,235636,0.06694647676925428,0.0,0.0,0.0,0.0,0.0,0.12195336798097316,1.0
Søren Homann || Det Konservative Folkeparti || nordjylland,Søren Homann,Det Konservative Folkeparti,nordjylland,0.0,Gymnasial uddannelse,1,1234,133656,0.00923265697013228,1.0,3.0,8.0,15.0,23.0,,
Søren Jensen || Liberal Alliance || østjylland,Søren Jensen,Liberal Alliance,østjylland,0.0,Kandidat-/masteruddannelse,1,157,117371,0.0013376387693723323,8.0,14.0,17.0,17.0,32.0,,
Søren Lahn Sloth || SF - Socialistisk Folkeparti || østjylland,Søren Lahn Sloth,SF - Socialistisk Folkeparti,østjylland,0.0,Kandidat-/masteruddannelse,0,883,180086,0.004903212909387737,0.0,0.0,0.0,0.0,0.0,0.00662339735064106,28.0
Søren Lund Hansen || Dansk Folkeparti || sjælland,Søren Lund Hansen,Dansk Folkeparti,sjælland,0.0,Erhvervsuddannelse,0,415,126849,0.0032716063981584405,0.0,0.0,0.0,0.0,0.0,0.024248969173375223,10.0
Søren Rye || Socialdemokratiet || nordsjælland,Søren Rye,Socialdemokratiet,nordsjælland,0.0,Kandidat-/masteruddannelse,0,688,369428,0.0018623385341663328,0.0,0.0,0.0,0.0,0.0,,
Søren Skjold Andersen || Uden for partierne || østjylland,Søren Skjold Andersen,Uden for partierne,østjylland,0.0,Kandidat-/masteruddannelse,0,158,2436,0.06486042692939245,0.0,0.0,0.0,0.0,0.0,,
Søren T. Fugleberg || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Søren T. Fugleberg,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,0.0,Ikke oplyst,0,44,22238,0.001978595197409839,0.0,0.0,0.0,0.0,0.0,,
Søren Vanting || Moderaterne || østjylland,Søren Vanting,Moderaterne,østjylland,0.0,Gymnasial uddannelse,1,502,100412,0.004999402461857149,0.0,0.0,0.0,0.0,0.0,,
Taner Genc || SF - Socialistisk Folkeparti || københavns omegn,Taner Genc,SF - Socialistisk Folkeparti,københavns omegn,0.0,Kandidat-/masteruddannelse,0,576,180086,0.003198471841231412,0.0,0.0,0.0,0.0,0.0,,
Tanja Glückstadt || Dansk Folkeparti || sjælland,Tanja Glückstadt,Dansk Folkeparti,sjælland,0.0,Kandidat-/masteruddannelse,0,276,126849,0.0021758153394981434,0.0,0.0,0.0,0.0,0.0,,
Tanja Larsson || Socialdemokratiet || sjælland,Tanja Larsson,Socialdemokratiet,sjælland,0.0,Bachelor-/diplomuddannelse,0,2580,369428,0.006983769503123748,0.0,0.0,0.0,0.0,0.0,0.008107470996638024,39.0
Tenna Duch Schaldemose || Alternativet || østjylland,Tenna Duch Schaldemose,Alternativet,østjylland,0.0,Ikke oplyst,0,35,44532,0.0007859516751998563,0.0,0.0,0.0,0.0,0.0,,
Tenna Røberg || Dansk Folkeparti || københavns omegn,Tenna Røberg,Dansk Folkeparti,københavns omegn,0.0,Kandidat-/masteruddannelse,0,503,126849,0.003965344622346254,0.0,0.0,0.0,0.0,0.0,,
Theis Kylling Hommeltoft || Socialdemokratiet || sydjylland,Theis Kylling Hommeltoft,Socialdemokratiet,sydjylland,0.0,Bachelor-/diplomuddannelse,0,2197,369428,0.005947031627272432,0.0,0.0,0.0,0.0,0.0,0.008839921647424635,38.0
Theresa Berg Andersen || SF - Socialistisk Folkeparti || nordjylland,Theresa Berg Andersen,SF - Socialistisk Folkeparti,nordjylland,0.0,Erhvervsuddannelse,1,4623,180086,0.02567106826738336,0.0,0.0,0.0,0.0,0.0,0.05472947810820876,6.0
Theresa Scavenius || Uden for partierne || københavn,Theresa Scavenius,Uden for partierne,københavn,0.0,Ph.d.-uddannelse,0,1749,2436,0.7179802955665024,0.0,0.0,0.0,0.0,0.0,,
Thomas Andresen || Venstre || sydjylland,Thomas Andresen,Venstre,sydjylland,0.0,Bachelor-/diplomuddannelse,1,2656,235636,0.011271622332750513,10.0,16.0,23.0,23.0,29.0,,
Thomas Anker || Alternativet || københavns omegn,Thomas Anker,Alternativet,københavns omegn,0.0,Kandidat-/masteruddannelse,1,143,44532,0.003211173987245127,30.0,53.0,75.0,75.0,75.0,0.01700326433977831,8.0
Thomas Christiansen || Liberal Alliance || nordjylland,Thomas Christiansen,Liberal Alliance,nordjylland,0.0,Ikke oplyst,0,48,117371,0.00040895962375714617,0.0,0.0,0.0,0.0,0.0,,
Thomas Danielsen || Venstre || vestjylland,Thomas Danielsen,Venstre,vestjylland,0.0,Ikke oplyst,1,5966,235636,0.025318711911592455,2.0,2.0,3.0,5.0,8.0,0.051280313861540444,6.0
Thomas Due Nielsen || Alternativet || østjylland,Thomas Due Nielsen,Alternativet,østjylland,0.0,Bachelor-/diplomuddannelse,0,46,44532,0.001032965058834097,0.0,0.0,0.0,0.0,0.0,0.0005022061197402877,27.0
Thomas Estrup || Liberal Alliance || fyn,Thomas Estrup,Liberal Alliance,fyn,0.0,Kandidat-/masteruddannelse,0,142,117371,0.001209838886948224,0.0,0.0,0.0,0.0,0.0,,
Thomas Heuniche || Liberal Alliance || nordjylland,Thomas Heuniche,Liberal Alliance,nordjylland,0.0,Ikke oplyst,0,48,117371,0.00040895962375714617,0.0,0.0,0.0,0.0,0.0,,
Thomas Hjort || Dansk Folkeparti || nordjylland,Thomas Hjort,Dansk Folkeparti,nordjylland,0.0,Bachelor-/diplomuddannelse,0,570,126849,0.00449353167939834,0.0,0.0,0.0,0.0,0.0,,
Thomas Kjeldsen || SF - Socialistisk Folkeparti || nordjylland,Thomas Kjeldsen,SF - Socialistisk Folkeparti,nordjylland,0.0,Ikke oplyst,0,103,180086,0.0005719489577202003,0.0,0.0,0.0,0.0,0.0,0.0005718997712400915,41.0
Thomas Klimek || Socialdemokratiet || nordjylland,Thomas Klimek,Socialdemokratiet,nordjylland,0.0,Erhvervsuddannelse,0,4116,369428,0.011141548556146259,0.0,0.0,0.0,0.0,0.0,,
Thomas Lindqvist || Alternativet || københavns omegn,Thomas Lindqvist,Alternativet,københavns omegn,0.0,Kandidat-/masteruddannelse,0,119,44532,0.002672235695679511,0.0,0.0,0.0,0.0,0.0,0.010510456648850306,12.0
Thomas Majgaard Byrsing || Danmarksdemokraterne - Inger Støjberg || sydjylland,Thomas Majgaard Byrsing,Danmarksdemokraterne - Inger Støjberg,sydjylland,0.0,10. klasse,1,415,75770,0.005477101755312129,3.0,8.0,18.0,19.0,19.0,,
Thomas Markmann || Radikale Venstre || københavn,Thomas Markmann,Radikale Venstre,københavn,0.0,Bachelor-/diplomuddannelse,0,404,100983,0.004000673380668033,0.0,0.0,0.0,0.0,0.0,,
Thomas Monberg || Socialdemokratiet || østjylland,Thomas Monberg,Socialdemokratiet,østjylland,0.0,Erhvervsuddannelse,0,4652,369428,0.012592440204857239,0.0,0.0,0.0,0.0,0.0,0.015375851017853836,24.0
Thomas Quist Mortensen || Alternativet || østjylland,Thomas Quist Mortensen,Alternativet,østjylland,0.0,Bachelor-/diplomuddannelse,0,43,44532,0.0009655977723883949,0.0,0.0,0.0,0.0,0.0,,
Thomas Rohden || Radikale Venstre || københavn,Thomas Rohden,Radikale Venstre,københavn,0.0,Bachelor-/diplomuddannelse,1,4136,100983,0.04095738886743313,22.0,39.0,68.0,78.0,78.0,0.08853952181390955,4.0
Thomas Skovgaard || Moderaterne || nordjylland,Thomas Skovgaard,Moderaterne,nordjylland,0.0,Ikke oplyst,1,288,100412,0.0028681830856869695,0.0,0.0,0.0,0.0,24.0,,
Thomas Skriver Jensen || Socialdemokratiet || fyn,Thomas Skriver Jensen,Socialdemokratiet,fyn,0.0,Erhvervsuddannelse,1,4231,369428,0.011452840607642085,0.0,2.0,6.0,9.0,15.0,0.010456364462953713,34.0
Thor Clasen Jonasen || Alternativet || østjylland,Thor Clasen Jonasen,Alternativet,østjylland,0.0,Kandidat-/masteruddannelse,0,124,44532,0.002784514506422348,0.0,0.0,0.0,0.0,0.0,0.005201420525881551,18.0
Thorbern Alexander Klingert || Venstre || sjælland,Thorbern Alexander Klingert,Venstre,sjælland,0.0,Kandidat-/masteruddannelse,0,336,235636,0.0014259281264322938,0.0,0.0,0.0,0.0,0.0,,
Thorbjørn Jacobsen || Liberal Alliance || vestjylland,Thorbjørn Jacobsen,Liberal Alliance,vestjylland,0.0,Bachelor-/diplomuddannelse,0,1836,117371,0.01564270560871084,0.0,0.0,0.0,0.0,0.0,0.010270210896309315,16.0
Tilde Holch Duedahl || Venstre || sydjylland,Tilde Holch Duedahl,Venstre,sydjylland,0.0,Erhvervsuddannelse,0,1373,235636,0.005826783683308153,0.0,0.0,0.0,0.0,0.0,0.014785101063144984,21.0
Tim Larsen || Borgernes Parti - Lars Boje Mathiesen || sjælland,Tim Larsen,Borgernes Parti - Lars Boje Mathiesen,sjælland,0.0,Ikke oplyst,0,319,22238,0.014344815181221333,0.0,0.0,0.0,0.0,0.0,,
Tim Wodskou || Alternativet || københavns omegn,Tim Wodskou,Alternativet,københavns omegn,0.0,Kandidat-/masteruddannelse,0,188,44532,0.004221683283930656,0.0,0.0,0.0,0.0,0.0,,
Timm Bøttger || SF - Socialistisk Folkeparti || sydjylland,Timm Bøttger,SF - Socialistisk Folkeparti,sydjylland,0.0,Gymnasial uddannelse,0,379,180086,0.002104550048310252,0.0,0.0,0.0,0.0,0.0,,
Tina Cartey Hansen || Det Konservative Folkeparti || københavns omegn,Tina Cartey Hansen,Det Konservative Folkeparti,københavns omegn,0.0,Bachelor-/diplomuddannelse,1,1421,133656,0.010631771113904351,2.0,2.0,5.0,7.0,14.0,0.01764660153921899,19.0
Tina Kjær || Alternativet || østjylland,Tina Kjær,Alternativet,østjylland,0.0,Kandidat-/masteruddannelse,0,321,44532,0.00720829964969011,0.0,0.0,0.0,0.0,0.0,,
Tina Mandrup || Venstre || sjælland,Tina Mandrup,Venstre,sjælland,0.0,Kandidat-/masteruddannelse,0,1144,235636,0.004854945763805191,0.0,0.0,0.0,0.0,0.0,,
Tine Hessner || Radikale Venstre || nordsjælland,Tine Hessner,Radikale Venstre,nordsjælland,0.0,Kandidat-/masteruddannelse,0,1086,100983,0.01075428537476605,0.0,0.0,0.0,0.0,0.0,0.01438918630847121,16.0
Tine Loft Thomsen || Alternativet || nordsjælland,Tine Loft Thomsen,Alternativet,nordsjælland,0.0,Bachelor-/diplomuddannelse,0,120,44532,0.0026946914578280788,0.0,0.0,0.0,0.0,0.0,,
Tobias Bennedsen || Det Konservative Folkeparti || fyn,Tobias Bennedsen,Det Konservative Folkeparti,fyn,0.0,Bachelor-/diplomuddannelse,0,339,133656,0.00253636200395044,0.0,0.0,0.0,0.0,0.0,0.003446399419553782,27.0
Tobias Brus Mikkelsen || Dansk Folkeparti || sydjylland,Tobias Brus Mikkelsen,Dansk Folkeparti,sydjylland,0.0,Erhvervsuddannelse,1,203,126849,0.001600327948978707,2.0,4.0,6.0,7.0,17.0,,
Tobias Jørgensen || Venstre || sydjylland,Tobias Jørgensen,Venstre,sydjylland,0.0,Erhvervsuddannelse,1,2066,235636,0.008767760444074759,7.0,14.0,26.0,26.0,26.0,0.014669910083276302,22.0
Tobias Weische || Dansk Folkeparti || fyn,Tobias Weische,Dansk Folkeparti,fyn,0.0,Gymnasial uddannelse,1,1054,126849,0.008309091912431316,0.0,1.0,5.0,10.0,10.0,,
Tommi Christensen || Socialdemokratiet || sydjylland,Tommi Christensen,Socialdemokratiet,sydjylland,0.0,Ikke oplyst,0,239,369428,0.0006469460896304557,0.0,0.0,0.0,0.0,0.0,0.0008783795160774321,50.0
Tonny Vest || Liberal Alliance || fyn,Tonny Vest,Liberal Alliance,fyn,0.0,Ikke oplyst,0,79,117371,0.0006730793807669696,0.0,0.0,0.0,0.0,0.0,,
Torben Guldbæk || Liberal Alliance || københavn,Torben Guldbæk,Liberal Alliance,københavn,0.0,Erhvervsuddannelse,0,50,117371,0.00042599960808036057,0.0,0.0,0.0,0.0,0.0,,
Torben Povlsen || Venstre || fyn,Torben Povlsen,Venstre,fyn,0.0,Erhvervsuddannelse,0,2445,235636,0.01037617342002071,0.0,0.0,0.0,0.0,0.0,,
Torsten Gejl || Alternativet || østjylland,Torsten Gejl,Alternativet,østjylland,0.0,Erhvervsuddannelse,1,3316,44532,0.07446330728464924,4.0,8.0,10.0,10.0,10.0,0.12354270545611078,2.0
Torsten Ringgaard || Enhedslisten - De Rød-Grønne || fyn,Torsten Ringgaard,Enhedslisten - De Rød-Grønne,fyn,0.0,Erhvervsuddannelse,0,219,86659,0.0025271466322020794,0.0,0.0,0.0,0.0,0.0,0.0034571474513587393,24.0
Torsten Schack Pedersen || Venstre || nordjylland,Torsten Schack Pedersen,Venstre,nordjylland,0.0,Kandidat-/masteruddannelse,0,4433,235636,0.018812914834745117,0.0,0.0,0.0,0.0,0.0,0.035560133079461445,10.0
Torsten Wetche || Radikale Venstre || nordjylland,Torsten Wetche,Radikale Venstre,nordjylland,0.0,Kandidat-/masteruddannelse,0,679,100983,0.006723904023449492,0.0,0.0,0.0,0.0,0.0,,
Trine Birk Andersen || Socialdemokratiet || sjælland,Trine Birk Andersen,Socialdemokratiet,sjælland,0.0,Bachelor-/diplomuddannelse,0,4106,369428,0.011114479682103143,0.0,0.0,0.0,0.0,0.0,,
Trine Bramsen || Socialdemokratiet || fyn,Trine Bramsen,Socialdemokratiet,fyn,0.0,Ikke oplyst,0,8112,369428,0.021958270623775134,0.0,0.0,0.0,0.0,0.0,0.018117629890721732,18.0
Trine Dybkjær || Radikale Venstre || københavns omegn,Trine Dybkjær,Radikale Venstre,københavns omegn,0.0,Kandidat-/masteruddannelse,0,1497,100983,0.014824277353613975,0.0,0.0,0.0,0.0,0.0,,
Trine Jepsen || Venstre || vestjylland,Trine Jepsen,Venstre,vestjylland,0.0,Bachelor-/diplomuddannelse,0,4921,235636,0.020883905685039637,0.0,0.0,0.0,0.0,0.0,,
Troels Brandt || Radikale Venstre || sjælland,Troels Brandt,Radikale Venstre,sjælland,0.0,Kandidat-/masteruddannelse,0,281,100983,0.0027826465840785084,0.0,0.0,0.0,0.0,0.0,0.004699498558658947,26.0
Troels Lund Poulsen || Venstre || østjylland,Troels Lund Poulsen,Venstre,østjylland,0.0,Gymnasial uddannelse,0,19857,235636,0.0842698059719228,0.0,0.0,0.0,0.0,0.0,0.031060908924590565,11.0
Troels Overgaard || Venstre || sydjylland,Troels Overgaard,Venstre,sydjylland,0.0,Erhvervsuddannelse,0,562,235636,0.0023850345448063965,0.0,0.0,0.0,0.0,0.0,,
Troels Simonsen || Liberal Alliance || sydjylland,Troels Simonsen,Liberal Alliance,sydjylland,0.0,Kandidat-/masteruddannelse,0,446,117371,0.0037999165040768163,0.0,0.0,0.0,0.0,0.0,,
Troels Stru Schmidt || SF - Socialistisk Folkeparti || københavns omegn,Troels Stru Schmidt,SF - Socialistisk Folkeparti,københavns omegn,0.0,Ph.d.-uddannelse,0,903,180086,0.005014270959430495,0.0,0.0,0.0,0.0,0.0,0.009921796031281587,23.0
Tue Villebro || Venstre || nordsjælland,Tue Villebro,Venstre,nordsjælland,0.0,Kandidat-/masteruddannelse,0,1205,235636,0.005113819620092007,0.0,0.0,0.0,0.0,0.0,,
Ulla Kokfelt || Dansk Folkeparti || nordsjælland,Ulla Kokfelt,Dansk Folkeparti,nordsjælland,0.0,Ph.d.-uddannelse,0,376,126849,0.0029641542306206594,0.0,0.0,0.0,0.0,0.0,,
Ulrik Appel || Enhedslisten - De Rød-Grønne || nordjylland,Ulrik Appel,Enhedslisten - De Rød-Grønne,nordjylland,0.0,Kandidat-/masteruddannelse,0,97,86659,0.0011193297868657612,0.0,0.0,0.0,0.0,0.0,,
Ulrik Knudsen || Danmarksdemokraterne - Inger Støjberg || sydjylland,Ulrik Knudsen,Danmarksdemokraterne - Inger Støjberg,sydjylland,0.0,Bachelor-/diplomuddannelse,0,2023,75770,0.026699221327702256,0.0,0.0,0.0,0.0,0.0,,
Ulrik Lassen || Liberal Alliance || sjælland,Ulrik Lassen,Liberal Alliance,sjælland,0.0,Ikke oplyst,0,155,117371,0.0013205987850491178,0.0,0.0,0.0,0.0,0.0,,
Valdemar Alban || Socialdemokratiet || sjælland,Valdemar Alban,Socialdemokratiet,sjælland,0.0,Bachelor-/diplomuddannelse,0,1569,369428,0.004247106337364791,0.0,0.0,0.0,0.0,0.0,,
Valentina Crast || Alternativet || sjælland,Valentina Crast,Alternativet,sjælland,0.0,Bachelor-/diplomuddannelse,0,329,44532,0.007387945746878649,0.0,0.0,0.0,0.0,0.0,,
Vibeke Frost || Alternativet || københavn,Vibeke Frost,Alternativet,københavn,0.0,Kandidat-/masteruddannelse,0,159,44532,0.0035704661816222043,0.0,0.0,0.0,0.0,0.0,,
Vibeke Syppli Enrum || Enhedslisten - De Rød-Grønne || fyn,Vibeke Syppli Enrum,Enhedslisten - De Rød-Grønne,fyn,0.0,Kandidat-/masteruddannelse,0,202,86659,0.0023309754324421007,0.0,0.0,0.0,0.0,0.0,0.009674652945275232,12.0
Vibeke Westh || Socialdemokratiet || københavns omegn,Vibeke Westh,Socialdemokratiet,københavns omegn,0.0,Bachelor-/diplomuddannelse,0,350,369428,0.0009474105915090356,0.0,0.0,0.0,0.0,0.0,,
Victoria Helene Olsen || Det Konservative Folkeparti || sjælland,Victoria Helene Olsen,Det Konservative Folkeparti,sjælland,0.0,Gymnasial uddannelse,0,1874,133656,0.014021069012988567,0.0,0.0,0.0,0.0,0.0,,
Victoria Velásquez || Enhedslisten - De Rød-Grønne || fyn,Victoria Velásquez,Enhedslisten - De Rød-Grønne,fyn,0.0,Kandidat-/masteruddannelse,1,4973,86659,0.0573858456709632,0.0,0.0,0.0,0.0,12.0,0.0915474084793911,3.0
Viktor Thyregod Sivertsen || Det Konservative Folkeparti || østjylland,Viktor Thyregod Sivertsen,Det Konservative Folkeparti,østjylland,0.0,Bachelor-/diplomuddannelse,0,270,133656,0.0020201113305799963,0.0,0.0,0.0,0.0,0.0,,
Vilhelm Møller || Det Konservative Folkeparti || sjælland,Vilhelm Møller,Det Konservative Folkeparti,sjælland,0.0,Bachelor-/diplomuddannelse,0,546,133656,0.004085114024061771,0.0,0.0,0.0,0.0,0.0,,
Vinnie Borbjerg || Socialdemokratiet || vestjylland,Vinnie Borbjerg,Socialdemokratiet,vestjylland,0.0,Seminaruddannelse,0,838,369428,0.0022683716448130622,0.0,0.0,0.0,0.0,0.0,,
Vivi Altenburg || Danmarksdemokraterne - Inger Støjberg || vestjylland,Vivi Altenburg,Danmarksdemokraterne - Inger Støjberg,vestjylland,0.0,Kandidat-/masteruddannelse,0,393,75770,0.005186749373102811,0.0,0.0,0.0,0.0,0.0,,
Vivi Nør Jacobsen || SF - Socialistisk Folkeparti || københavns omegn,Vivi Nør Jacobsen,SF - Socialistisk Folkeparti,københavns omegn,0.0,Kandidat-/masteruddannelse,0,2506,180086,0.013915573670357496,0.0,0.0,0.0,0.0,0.0,0.030456987817204875,12.0
Vivian Lindberg Larsen || Danmarksdemokraterne - Inger Støjberg || fyn,Vivian Lindberg Larsen,Danmarksdemokraterne - Inger Støjberg,fyn,0.0,Erhvervsuddannelse,0,587,75770,0.007747129470766795,0.0,0.0,0.0,0.0,0.0,,
Viviane Ellasofie Karlsen || Borgernes Parti - Lars Boje Mathiesen || østjylland,Viviane Ellasofie Karlsen,Borgernes Parti - Lars Boje Mathiesen,østjylland,0.0,Ikke oplyst,0,239,22238,0.010747369367748899,0.0,0.0,0.0,0.0,0.0,,
Yildiz Akdogan || Socialdemokratiet || københavn,Yildiz Akdogan,Socialdemokratiet,københavn,0.0,Kandidat-/masteruddannelse,0,1140,369428,0.0030858516409151444,0.0,0.0,0.0,0.0,0.0,0.008090633050642929,40.0
Yurdal Cicek || Alternativet || sjælland,Yurdal Cicek,Alternativet,sjælland,0.0,Seminaruddannelse,0,243,44532,0.005456750202101859,0.0,0.0,0.0,0.0,0.0,,
Zandra Thulstrup Pihl || Dansk Folkeparti || københavns omegn,Zandra Thulstrup Pihl,Dansk Folkeparti,københavns omegn,0.0,Kandidat-/masteruddannelse,0,412,126849,0.003247956231424765,0.0,0.0,0.0,0.0,0.0,,
Zenia Stampe || Radikale Venstre || sjælland,Zenia Stampe,Radikale Venstre,sjælland,0.0,Kandidat-/masteruddannelse,1,4242,100983,0.04200707049701435,0.0,1.0,1.0,1.0,1.0,0.06869988614616894,5.0
Zeynep Bardakci || Venstre || københavn,Zeynep Bardakci,Venstre,københavn,0.0,Kandidat-/masteruddannelse,1,126,235636,0.0005347230474121102,3.0,4.0,4.0,4.0,4.0,,
Zishan Ali || Moderaterne || københavns omegn,Zishan Ali,Moderaterne,københavns omegn,0.0,Seminaruddannelse,1,874,100412,0.00870413894753615,7.0,10.0,15.0,17.0,28.0,,
Zohair Ali || Radikale Venstre || københavns omegn,Zohair Ali,Radikale Venstre,københavns omegn,0.0,Kandidat-/masteruddannelse,0,1997,100983,0.019775605795034807,0.0,0.0,0.0,0.0,0.0,,
